14,1402,3.5,2.6
14,1408,4.0,3.0
14,1410,4.0,2.3
14,371,2.5,2.7
14,1421,3.5,2.8
14,1428,4.0,2.9
14,1433,3.0,2.6
14,1435,2.0,2.9
14,1439,2.0,2.2
14,1443,4.5,2.9
14,1449,1.0,2.4
14,1453,0.5,2.9
14,1463,1.5,2.3
14,1467,1.5,2.8
14,498,2.0,2.8
14,1476,2.5,2.8
14,502,1.0,2.3
14,134,2.5,2.8
14,1478,2.0,2.8
14,1479,4.0,2.9
14,1480,1.0,2.9
14,1483,1.5,2.7
14,1487,2.5,2.6
14,1495,0.5,2.2
14,1497,2.0,2.8
14,1498,2.0,2.5
14,1502,2.5,2.7
14,1528,1.0,2.8
14,1538,2.5,2.5
14,1539,1.0,2.5
14,561,1.5,2.5
14,1556,0.5,2.4
14,1565,1.0,2.9
14,1568,2.0,2.8
14,1572,0.5,2.9
14,1573,3.5,2.5
14,1578,1.5,2.8
14,1581,3.0,2.9
14,1592,3.0,3.0
14,1604,0.5,2.1
14,1605,4.5,2.9
14,1610,4.5,2.1
14,1614,2.5,2.6
14,1617,1.0,2.8
14,1625,0.5,2.9
14,1635,1.0,2.6
14,1639,2.5,2.7
14,564,5.0,2.9
14,1649,2.5,2.9
14,1657,3.0,2.5
14,1666,2.5,2.8
14,1673,5.0,3.1
14,1677,0.5,2.4
14,569,2.5,2.8
14,1694,1.5,2.9
14,1697,1.0,2.1
14,1698,3.5,2.8
14,1699,2.5,2.8
14,571,3.0,2.7
14,1711,1.0,2.6
14,1724,1.0,2.4
14,1733,1.0,2.1
14,1735,0.5,2.3
14,1740,1.5,2.5
14,573,3.0,3.0
14,1742,3.5,3.0
14,1745,2.5,2.7
14,1748,3.5,3.0
14,1751,0.5,2.8
14,1757,1.5,2.8
14,1778,2.5,3.0
14,1781,2.5,2.2
14,1785,1.0,3.0
14,1799,4.5,2.9
14,1800,0.5,2.6
14,1803,2.0,2.2
14,1804,0.5,2.9
14,1807,1.5,2.9
14,1808,1.0,2.3
14,1810,1.0,2.9
14,1811,3.5,2.7
14,1819,2.0,2.1
14,1821,1.0,2.2
14,1836,4.5,2.9
14,1839,2.0,2.1
14,1849,1.0,2.8
14,1866,3.0,2.8
14,1867,3.0,2.6
14,1875,1.5,2.1
14,1889,0.5,2.6
14,1899,2.5,2.9
14,1904,4.0,3.0
14,1907,0.5,2.5
14,1926,2.0,2.8
14,1933,4.0,2.8
15,516,3.5,4.0
15,1208,4.0,4.3
15,483,4.5,4.4
16,421,5.0,3.5
16,1946,3.5,3.8
16,90,3.0,3.7
16,92,4.5,4.1
16,505,3.5,4.1
16,158,5.0,4.1
16,434,4.5,4.0
16,1951,3.5,4.1
16,741,4.5,3.8
16,1953,3.5,3.9
16,750,4.0,3.8
16,177,5.0,3.9
16,1955,4.5,3.9
16,771,5.0,4.1
16,191,3.0,3.9
16,779,5.0,4.1
16,782,5.0,4.1
16,1960,2.0,4.0
16,194,3.5,4.1
16,196,4.5,4.1
16,817,3.0,3.6
16,457,4.5,4.1
16,1963,4.0,3.4
16,877,5.0,3.9
16,878,4.0,3.7
16,337,4.0,3.7
16,1966,4.5,3.7
16,890,2.0,3.8
16,516,3.5,3.9
16,521,4.0,3.9
16,1972,3.5,3.6
16,122,5.0,4.1
16,467,4.0,3.8
16,996,2.5,3.9
16,1028,4.0,4.1
16,470,4.5,4.0
16,358,4.0,3.8
16,479,4.5,4.0
16,411,4.0,3.7
16,126,1.5,3.4
16,484,4.0,3.7
16,1996,4.0,3.7
16,1298,2.0,4.1
16,1313,3.5,3.4
16,2000,3.0,3.7
16,487,2.0,3.6
16,1331,4.0,4.0
16,2009,4.5,3.9
16,2015,2.0,4.1
16,1371,4.0,3.2
16,2022,4.5,3.6
16,2023,4.5,3.9
16,492,4.5,3.7
16,1396,1.0,3.3
16,1422,2.0,3.5
16,2051,3.0,3.7
16,2052,4.0,3.6
16,2057,4.5,3.9
17,658,5.0,3.3
17,2065,3.0,2.8
17,2066,2.0,2.9
17,2072,3.0,2.8
17,2077,3.0,2.8
17,719,3.0,2.9
17,550,4.0,2.9
17,433,4.0,3.0
17,2080,3.0,3.0
17,2081,4.0,3.0
18,650,3.0,3.3
18,2084,3.0,3.2
18,20,3.0,3.3
18,2086,3.0,3.3
18,22,3.0,3.6
18,2093,3.0,3.4
18,670,4.0,3.1
18,321,3.0,3.2
18,43,4.0,3.5
18,387,4.0,3.8
18,323,3.0,3.1
18,2123,3.0,3.6
18,699,4.0,3.2
18,2129,3.0,3.5
18,702,3.0,3.8
18,72,4.0,3.6
18,705,3.0,3.3
18,578,3.0,3.8
18,711,3.0,3.9
18,88,3.0,3.8
18,715,4.0,3.5
18,506,3.0,3.4
18,102,3.0,3.0
18,738,4.0,3.8
18,1950,5.0,3.7
18,741,3.0,3.6
18,2168,3.0,3.4
18,1,5.0,3.7
18,745,5.0,3.6
18,748,4.0,3.7
18,2173,4.0,3.7
18,749,3.0,3.0
18,2174,4.0,3.9
18,753,5.0,3.8
18,174,5.0,3.8
18,177,5.0,3.9
18,327,4.0,3.9
18,105,3.0,3.9
18,768,5.0,3.9
18,771,4.0,3.8
18,773,4.0,3.7
18,774,5.0,3.8
18,2186,4.0,3.8
18,783,5.0,3.8
18,196,4.0,3.8
18,197,5.0,3.8
18,440,3.0,3.5
18,796,4.0,3.4
18,203,1.0,3.6
18,2197,3.0,3.5
18,208,3.0,3.6
18,209,2.0,3.2
18,2203,1.0,3.2
18,804,3.0,3.3
19,27,2.0,3.3
19,29,3.0,3.6
19,49,0.5,3.2
19,99,4.5,3.3
19,60,1.0,3.6
19,427,4.0,3.4
19,431,5.0,3.5
19,2169,3.0,3.4
19,177,4.5,3.3
19,388,4.5,3.5
19,329,1.0,3.5
19,625,0.5,3.6
19,1055,2.0,3.9
19,2217,4.0,3.4
19,2222,3.5,3.5
20,662,3.0,3.3
20,45,3.0,3.3
20,47,3.0,3.4
20,64,4.0,3.2
20,2123,3.0,3.5
20,452,3.0,3.4
20,89,5.0,3.6
20,714,3.0,3.1
20,736,5.0,3.7
20,2241,3.0,3.3
20,165,3.0,3.6
20,766,4.0,3.7
20,106,4.0,3.7
20,189,5.0,3.7
20,774,4.0,3.6
20,191,5.0,3.6
20,791,4.0,3.6
20,203,3.0,3.6
20,2248,3.0,3.1
20,10,3.0,3.3
20,213,3.0,3.4
20,445,4.0,3.6
21,30,3.0,2.8
21,100,2.0,3.0
21,73,2.5,2.9
21,709,4.0,3.2
21,91,4.5,3.3
21,714,5.0,3.0
21,157,4.0,3.6
21,179,4.5,3.8
21,183,3.5,3.5
21,5,3.0,3.4
21,444,4.0,3.3
21,2252,2.0,3.3
21,2254,2.5,3.0
21,112,4.5,3.2
21,876,2.5,3.0
21,263,4.0,3.3
21,905,2.5,2.7
21,2257,3.0,2.8
21,1972,2.0,3.0
21,281,2.5,3.1
21,122,4.0,3.7
21,982,4.0,3.3
21,985,5.0,3.4
21,647,2.5,2.7
21,2264,2.5,2.8
21,409,2.0,3.1
21,1089,2.0,2.8
21,360,2.5,3.1
21,364,3.5,3.1
21,412,4.5,3.8
21,2267,2.5,3.0
21,491,4.0,3.1
21,2269,3.5,3.4
21,2271,4.0,3.5
21,1409,3.5,3.3
21,1433,4.5,3.2
21,1435,3.5,3.8
21,376,4.0,3.1
21,497,3.0,3.6
22,656,2.0,3.2
22,447,4.0,3.8
22,23,4.5,3.8
22,24,4.0,3.8
22,2097,4.0,3.7
22,2276,4.0,3.8
22,40,4.0,3.8
22,97,4.0,3.5
22,57,4.5,3.7
22,2134,3.5,3.5
22,74,4.5,3.6
22,432,3.5,3.3
22,725,3.5,3.5
22,623,3.0,3.6
22,2158,3.5,3.7
22,2162,5.0,3.8
22,2166,3.5,3.8
22,2,3.5,3.7
22,435,4.0,3.7
22,4,5.0,3.8
22,760,3.0,3.8
22,761,4.0,3.8
22,2182,3.0,3.7
22,186,5.0,3.9
22,774,4.0,3.8
22,776,3.5,3.9
22,192,3.5,3.6
22,779,4.5,3.8
22,2291,3.5,3.7
22,798,4.0,3.8
22,204,4.0,3.8
22,805,3.5,3.4
22,2296,3.5,3.5
22,2208,3.5,3.4
22,222,2.0,3.2
22,2302,4.0,3.8
22,2308,3.0,3.5
22,337,3.0,3.6
22,904,3.0,3.7
22,907,4.0,3.8
22,519,4.5,3.7
22,522,4.0,3.8
22,939,4.5,3.8
22,117,4.0,3.3
22,948,4.5,3.7
22,953,4.5,3.8
22,625,3.5,3.7
22,2335,5.0,3.8
22,2341,3.5,3.8
22,2345,5.0,3.8
22,2347,3.5,3.8
22,2348,3.5,3.5
22,346,4.5,3.5
22,1050,4.0,3.5
22,1058,1.0,3.8
22,1074,3.5,3.8
22,615,3.0,3.8
22,2361,4.0,3.4
22,471,4.5,3.6
22,350,3.5,3.7
22,473,3.5,3.8
22,1167,3.0,3.4
22,1198,4.0,3.6
22,478,3.5,3.5
22,479,5.0,3.9
22,1227,3.5,3.7
22,1237,4.0,3.7
22,360,4.0,3.5
22,2383,3.5,4.1
22,1261,3.5,3.5
22,2389,3.0,3.8
22,127,4.0,3.8
22,2394,4.0,3.5
22,1997,4.0,3.9
22,1303,3.5,3.5
22,2398,5.0,3.6
22,1345,2.5,3.8
22,2009,4.5,3.8
22,369,3.0,3.8
22,489,5.0,3.7
22,1367,4.5,3.7
22,2417,2.0,3.9
22,2427,3.5,3.9
22,2429,2.0,3.2
22,1398,2.0,3.5
22,2436,4.0,3.8
22,2439,4.5,3.8
22,372,3.5,3.8
22,2444,3.5,3.8
22,1431,3.5,3.8
22,2450,2.5,3.9
22,2456,3.5,3.9
22,2460,2.5,3.7
22,1467,3.5,3.7
22,1468,3.5,3.6
22,2462,4.5,3.5
22,2468,3.5,3.6
22,2474,3.5,3.8
22,134,4.5,3.8
22,384,3.5,3.7
23,146,4.0,3.6
24,447,4.0,2.9
24,2075,2.0,2.9
24,722,3.0,2.5
24,728,3.0,2.9
24,391,5.0,3.0
25,64,3.0,3.2
25,92,3.5,3.6
25,506,3.0,3.4
25,173,3.5,3.7
25,180,4.0,3.6
25,584,4.0,3.7
25,1015,4.0,3.5
25,1126,3.0,3.5
25,1206,4.0,3.3
25,479,3.5,3.7
25,1991,4.0,3.6
25,1435,4.0,3.6
25,497,4.0,3.5
25,1471,3.5,3.4
25,1479,4.5,3.4
25,1532,4.0,3.3
25,2491,3.5,3.5
25,1543,3.5,3.6
25,1592,3.5,3.6
25,2498,4.5,3.5
26,24,4.0,3.9
26,92,4.0,4.2
26,2500,4.0,4.1
26,522,4.0,4.4
27,158,3.0,4.4
27,734,4.0,4.4
27,434,4.0,4.4
27,740,5.0,4.4
27,507,5.0,4.3
27,767,5.0,4.4
27,182,4.0,4.4
28,368,5.0,4.1
29,653,4.0,3.7
29,2063,2.0,3.8
29,448,3.0,3.7
29,96,2.0,3.7
29,2478,2.0,3.7
29,29,5.0,3.9
29,671,1.0,3.7
29,36,2.0,3.6
29,2104,2.0,3.8
29,40,4.0,3.8
29,43,4.0,3.7
29,99,5.0,4.1
29,58,4.0,4.0
29,64,4.0,3.6
29,2526,2.0,3.6
29,2527,4.0,4.0
29,148,4.0,3.5
29,71,5.0,3.8
29,72,4.0,3.8
29,75,4.0,3.6
29,155,4.0,3.8
29,713,5.0,3.8
29,506,4.0,3.7
29,102,4.0,3.6
29,2539,1.0,3.8
29,2540,2.0,3.6
29,2542,3.0,3.7
29,2543,4.0,3.9
29,2544,3.0,3.6
29,2546,3.0,3.6
29,552,3.0,3.7
29,172,5.0,3.8
29,2178,2.0,3.7
29,180,5.0,3.9
29,106,4.0,4.0
29,771,3.0,4.0
29,328,5.0,4.1
29,776,5.0,3.9
29,789,5.0,3.9
29,204,4.0,3.9
29,799,3.0,3.6
29,2196,4.0,3.8
29,2552,4.0,3.5
29,109,4.0,3.7
29,2555,4.0,3.6
29,512,5.0,3.8
29,825,3.0,3.8
29,457,5.0,4.0
29,332,5.0,3.8
29,2570,5.0,3.7
29,2571,2.0,4.0
29,842,5.0,3.9
29,395,4.0,3.7
29,222,4.0,3.6
29,869,4.0,4.1
29,2310,3.0,3.9
29,2579,3.0,3.8
29,336,5.0,3.8
29,2580,3.0,3.7
29,878,4.0,3.5
29,337,5.0,3.7
29,2590,2.0,3.6
29,885,4.0,3.5
29,1969,2.0,3.9
29,889,5.0,3.8
29,264,5.0,3.9
29,2607,1.0,3.7
29,2511,2.0,3.7
29,2617,4.0,3.9
29,273,4.0,3.7
29,537,4.0,3.7
29,2619,4.0,3.6
29,520,1.0,3.7
29,2323,5.0,4.0
29,521,5.0,3.9
29,402,3.0,3.9
29,934,5.0,3.8
29,936,4.0,3.5
29,277,3.0,3.5
29,2645,1.0,3.5
29,2646,3.0,3.9
29,948,4.0,3.6
29,118,4.0,3.9
29,2329,5.0,3.9
29,285,3.0,3.7
29,120,4.0,3.8
29,121,5.0,3.9
29,962,4.0,3.9
29,965,4.0,3.8
29,2670,4.0,3.6
29,546,3.0,3.8
29,980,4.0,3.8
29,304,4.0,3.8
29,985,3.0,3.8
29,989,4.0,3.8
29,995,4.0,3.8
29,345,4.0,3.8
29,2699,4.0,3.7
29,1003,4.0,3.8
29,1017,2.0,3.8
29,2708,4.0,4.0
29,2710,4.0,3.9
29,2711,4.0,3.9
29,2712,5.0,3.7
29,1026,4.0,3.8
29,2719,4.0,3.7
29,2720,4.0,3.7
29,2724,4.0,3.8
29,1043,4.0,3.6
29,1044,4.0,3.8
29,2733,4.0,3.7
29,1057,2.0,3.8
29,2743,4.0,3.8
29,2748,4.0,3.7
29,1075,5.0,3.9
29,347,5.0,3.6
29,1081,3.0,3.6
29,1090,4.0,3.8
29,2762,2.0,3.7
29,2361,5.0,3.7
29,2764,4.0,3.8
29,350,5.0,4.0
29,351,4.0,3.7
29,1129,5.0,3.9
29,2770,3.0,3.4
29,1138,4.0,3.9
29,2778,4.0,3.9
29,1145,3.0,3.7
29,354,5.0,3.8
29,1167,4.0,3.7
29,1169,3.0,3.8
29,2371,4.0,3.6
29,2829,4.0,3.8
29,2833,5.0,3.8
29,481,5.0,3.9
29,2873,4.0,3.8
29,2875,4.0,4.2
29,2876,4.0,3.8
29,1261,4.0,3.7
29,1263,4.0,3.6
29,362,5.0,3.8
29,2884,4.0,3.9
29,2888,3.0,4.1
29,2913,3.5,3.6
29,1299,4.0,4.0
29,486,5.0,4.1
29,1308,5.0,3.6
29,2925,2.0,4.2
29,2930,3.0,3.5
29,2940,3.5,4.1
30,143,4.0,4.3
30,49,4.5,4.3
30,732,4.0,4.2
30,182,4.5,4.3
30,2948,4.5,3.6
30,1478,4.0,4.3
30,1530,4.0,4.0
30,1622,4.0,4.0
30,2949,4.5,3.9
30,1631,5.0,4.1
31,27,5.0,4.4
31,43,4.0,3.4
31,2951,2.0,3.4
31,2128,3.0,3.5
31,150,4.0,3.7
31,69,5.0,4.4
31,101,2.0,3.7
32,711,4.0,3.2
32,733,4.0,3.5
32,755,4.0,3.3
32,2953,3.0,3.2
32,2957,1.0,3.1
32,241,5.0,3.6
32,543,3.0,3.6
32,346,3.0,2.8
32,1057,2.0,3.4
32,2742,4.0,3.0
32,1083,3.0,3.1
32,1095,2.0,2.8
32,2969,4.0,2.7
32,2806,2.0,3.5
32,2974,3.0,3.2
32,1214,4.0,3.0
32,2841,4.0,3.2
32,2982,2.0,3.4
32,2983,4.0,3.1
32,127,4.0,3.4
33,547,4.0,3.9
33,27,4.0,4.1
33,2125,3.0,3.6
33,79,4.0,4.1
33,101,4.0,4.0
33,157,4.0,4.2
33,736,5.0,4.1
33,160,5.0,4.1
33,1954,4.0,4.1
33,2180,3.0,3.9
33,782,4.0,4.1
33,799,3.0,3.7
33,216,4.0,4.0
33,828,4.0,4.1
33,457,4.0,4.1
33,460,3.0,3.8
33,224,3.0,3.9
33,403,4.0,3.8
33,960,4.0,4.0
33,2678,5.0,4.0
33,2751,5.0,4.0
33,2999,4.0,3.8
33,3000,4.0,3.9
33,3001,5.0,4.0
34,70,4.0,1.5
34,516,4.0,1.9
35,0,3.0,3.4
35,3004,3.0,3.8
35,685,5.0,3.9
35,2106,4.0,3.5
35,691,5.0,3.8
35,621,4.0,3.3
35,2951,3.0,3.2
35,147,4.0,3.7
35,2135,4.0,4.0
35,77,4.0,3.6
35,707,3.0,3.4
35,103,5.0,3.9
35,208,4.0,3.5
36,2154,2.0,4.4
36,204,5.0,4.3
36,3018,4.0,3.8
36,409,3.0,4.2
36,349,4.0,3.8
36,473,5.0,4.4
36,3020,4.0,4.0
37,23,4.0,4.3
37,27,4.0,4.3
37,49,5.0,4.3
37,90,3.5,4.3
37,435,4.0,4.2
37,463,4.5,4.3
37,402,4.0,4.2
37,2644,4.0,4.1
37,121,4.0,4.3
37,489,4.0,4.3
37,2430,4.0,4.3
37,3033,5.0,4.1
37,1480,4.5,4.4
37,1558,4.0,4.4
37,3049,4.5,4.3
37,1797,4.0,4.3
38,667,3.0,3.7
38,321,4.0,3.7
38,3056,2.0,3.8
38,69,4.0,4.0
38,88,3.0,3.9
38,91,3.0,3.8
38,2078,4.0,3.7
39,105,5.0,4.5
39,122,4.0,4.5
39,416,4.5,4.5
39,1506,5.0,4.4
39,1608,4.5,4.5
39,1850,4.0,4.5
39,1870,4.5,4.6
39,1919,5.0,4.4
39,1921,4.0,4.5
40,36,4.0,3.8
40,423,3.5,3.8
40,2528,3.0,3.8
40,149,4.0,3.9
40,69,4.0,4.0
40,719,3.5,3.8
40,203,5.0,3.8
40,208,4.0,3.9
40,10,3.5,3.8
40,211,4.0,3.7
40,395,3.5,3.8
40,222,4.0,3.8
40,893,3.5,3.9
40,274,3.0,3.9
40,2989,4.0,3.8
40,2948,3.5,3.8
40,3076,3.5,3.9
40,2751,4.0,3.9
40,598,4.0,3.9
40,3077,3.5,3.8
40,1097,4.0,3.9
40,3078,3.0,3.8
40,1176,4.0,3.8
40,1272,3.5,3.8
40,1289,4.0,3.9
40,1315,4.0,3.8
40,1325,4.0,3.8
40,1328,4.0,4.0
40,1331,4.5,3.9
40,3093,4.0,3.9
40,3099,4.5,4.0
40,3102,4.0,3.9
41,76,3.5,3.6
41,181,5.0,4.2
41,202,4.5,4.1
41,113,4.0,4.1
41,631,5.0,4.1
41,1435,4.0,4.1
41,1550,4.0,4.1
41,1572,3.0,4.0
41,1753,3.0,3.9
41,1797,4.5,4.1
42,22,4.0,3.1
42,321,3.0,2.7
42,810,4.0,2.9
42,3108,4.0,2.7
42,2571,1.0,3.3
42,333,3.0,3.0
42,17,3.0,3.1
42,3113,2.0,2.9
42,290,4.0,3.3
42,343,4.0,3.1
42,344,4.0,3.0
42,998,3.0,2.7
42,3119,2.0,2.5
42,3002,2.0,3.0
42,349,2.0,3.2
43,26,5.0,3.3
43,714,3.0,3.2
43,506,4.0,3.3
43,725,3.0,3.3
44,404,4.5,3.9
45,3127,5.0,5.0
45,922,5.0,4.8
45,129,5.0,5.0
45,558,5.0,5.0
45,2058,5.0,4.9
45,636,5.0,4.8
46,417,5.0,3.9
46,27,5.0,4.0
46,31,5.0,4.0
46,146,4.0,3.9
46,2951,3.0,3.6
46,69,5.0,4.0
46,101,3.0,3.9
47,27,4.0,3.7
47,385,3.0,3.6
47,38,2.5,3.5
47,2139,3.5,3.7
47,711,3.5,3.7
47,336,3.5,3.6
47,517,4.0,3.7
47,114,3.5,3.7
47,923,3.5,3.6
47,402,4.5,3.7
47,404,3.0,3.6
47,947,3.0,3.3
47,119,3.5,3.6
47,1104,3.0,3.3
47,3136,4.0,3.6
47,1240,4.0,3.4
47,1310,4.5,3.6
47,3139,3.5,3.6
47,3143,4.0,3.6
47,1379,3.5,3.5
47,1384,4.0,3.5
47,130,4.5,3.7
47,3146,3.0,3.7
47,1420,3.0,3.5
47,376,3.5,3.4
47,2056,3.0,3.6
47,3166,3.0,3.5
47,3167,3.0,3.8
47,1464,3.5,3.6
47,1500,3.0,3.6
47,1501,4.0,3.5
47,1504,4.0,3.5
47,1505,4.0,3.6
47,1507,3.5,3.6
