7,465,3.5,3.5,0,0,,
7,298,5,4,1,1,,
7,479,4,4.1,-0.1,0.01,,
7,481,5,4,1,1,,
7,127,3,4.1,-1.1,1.21,,
7,415,4.5,3.7,0.8,0.64,,
8,391,4,3.9,0.1,0.01,,
8,510,3,3.8,-0.8,0.64,,
8,513,4,4.2,-0.2,0.04,,
9,24,5,4.1,0.9,0.81,,
9,176,4,3.9,0.1,0.01,,
9,179,4,4.1,-0.1,0.01,,
9,106,4,3.8,0.2,0.04,,
9,202,4,4.1,-0.1,0.01,,
9,335,5,3.8,1.2,1.44,,
9,546,4,4,0,0,,
10,103,4.5,4.1,0.4,0.16,,
10,550,3.5,3.9,-0.4,0.16,,
10,553,5,4.4,0.6,0.36,,
10,555,4.5,4.3,0.2,0.04,,
10,560,4,4.5,-0.5,0.25,,
10,561,4.5,3.8,0.7,0.49,,
11,602,3,2.4,0.6,0.36,,
11,608,2,2.9,-0.9,0.81,,
12,27,4,3.8,0.2,0.04,,
12,99,4.5,3.9,0.6,0.36,,
12,72,3,3.8,-0.8,0.64,,
12,90,4,4,0,0,,
12,625,3,4,-1,1,,
12,315,3.5,3.7,-0.2,0.04,,
12,486,4,3.9,0.1,0.01,,
13,642,3,2.7,0.3,0.09,,
14,660,5,2.5,2.5,6.25,,
14,678,3,2.5,0.5,0.25,,
14,38,4,2.9,1.1,1.21,,
14,687,3.5,2.4,1.1,1.21,,
14,693,4,2.9,1.1,1.21,,
14,323,2,2.4,-0.4,0.16,,
14,100,0.5,2.4,-1.9,3.61,,
14,59,4,2.8,1.2,1.44,,
14,151,1,2.4,-1.4,1.96,,
14,704,1,3.3,-2.3,5.29,,
14,324,2.5,2.5,0,0,,
14,453,2.5,2.9,-0.4,0.16,,
14,713,1.5,2.6,-1.1,1.21,,
14,506,3.5,2.5,1,1,,
14,719,2.5,2.6,-0.1,0.01,,
14,550,3,2.6,0.4,0.16,,
14,736,5,2.9,2.1,4.41,,
14,738,3.5,2.8,0.7,0.49,,
14,170,4,2.8,1.2,1.44,,
14,174,4,2.9,1.1,1.21,,
14,527,3,2.6,0.4,0.16,,
14,764,4.5,2.8,1.7,2.89,,
14,582,1.5,2.8,-1.3,1.69,,
14,772,2,3,-1,1,,
14,774,4,3,1,1,,
14,777,5,2.9,2.1,4.41,,
14,329,5,2.9,2.1,4.41,,
14,390,2.5,2.9,-0.4,0.16,,
14,796,4,2.6,1.4,1.96,,
14,441,3,2.7,0.3,0.09,,
14,11,3,2.6,0.4,0.16,,
14,806,5,2.7,2.3,5.29,,
14,808,4,2.6,1.4,1.96,,
14,816,2,2.6,-0.6,0.36,,
14,817,3,2.6,0.4,0.16,,
14,824,4,2.5,1.5,2.25,,
14,850,2.5,2.6,-0.1,0.01,,
14,851,2.5,3.1,-0.6,0.36,,
14,854,3.5,2.6,0.9,0.81,,
14,869,4,2.9,1.1,1.21,,
14,877,3,2.9,0.1,0.01,,
14,881,2,2.9,-0.9,0.81,,
14,257,2,2.6,-0.6,0.36,,
14,889,3,2.8,0.2,0.04,,
14,263,4,2.7,1.3,1.69,,
14,338,2.5,2.6,-0.1,0.01,,
14,462,3.5,2.6,0.9,0.81,,
14,906,1,2.8,-1.8,3.24,,
14,917,1,2.3,-1.3,1.69,,
14,918,2,2.8,-0.8,0.64,,
14,522,3,2.9,0.1,0.01,,
14,921,0.5,2.3,-1.8,3.24,,
14,939,3,2.9,0.1,0.01,,
14,944,1,2.2,-1.2,1.44,,
14,956,1,2.6,-1.6,2.56,,
14,285,4,2.5,1.5,2.25,,
14,288,3.5,2.8,0.7,0.49,,
14,289,4,2.8,1.2,1.44,,
14,120,2,2.6,-0.6,0.36,,
14,309,4,2.9,1.1,1.21,,
14,990,2,2.2,-0.2,0.04,,
14,1001,2,2.9,-0.9,0.81,,
14,1016,2,2.4,-0.4,0.16,,
14,408,5,2.6,2.4,5.76,,
14,1019,3,2.9,0.1,0.01,,
14,1030,4,2.5,1.5,2.25,,
14,1034,2.5,2.9,-0.4,0.16,,
14,1047,3,2.5,0.5,0.25,,
14,1051,4,2.7,1.3,1.69,,
14,1066,2,3,-1,1,,
14,1071,5,2.4,2.6,6.76,,
14,1097,2,2.5,-0.5,0.25,,
14,1098,2,2.9,-0.9,0.81,,
14,1104,2.5,2.4,0.1,0.01,,
14,1110,4,2.6,1.4,1.96,,
14,1123,3,2.6,0.4,0.16,,
14,1124,3,2.9,0.1,0.01,,
14,1158,2.5,2.5,0,0,,
14,1165,1,2.2,-1.2,1.44,,
14,1173,1,2.3,-1.3,1.69,,
14,1181,3,2.7,0.3,0.09,,
14,1184,1,2.4,-1.4,1.96,,
14,1186,1.5,2.9,-1.4,1.96,,
14,1199,3.5,3.1,0.4,0.16,,
14,1201,4,2.1,1.9,3.61,,
14,479,2,3,-1,1,,
14,1226,2,2.8,-0.8,0.64,,
14,1244,1.5,3,-1.5,2.25,,
14,1267,1,2.1,-1.1,1.21,,
14,1271,1,2.2,-1.2,1.44,,
14,1273,5,2.8,2.2,4.84,,
14,1281,4,3.2,0.8,0.64,,
14,1283,1,2.5,-1.5,2.25,,
14,364,1,2.5,-1.5,2.25,,
14,1303,1,2.9,-1.9,3.61,,
14,1308,1,2.4,-1.4,1.96,,
14,365,4,2.9,1.1,1.21,,
14,1317,3.5,2.8,0.7,0.49,,
14,1322,0.5,2.3,-1.8,3.24,,
14,1327,3,3,0,0,,
14,1329,1,2.3,-1.3,1.69,,
14,487,3,2.5,0.5,0.25,,
14,1348,0.5,2.5,-2,4,,
14,1369,3,2.7,0.3,0.09,,
14,1385,3.5,2.9,0.6,0.36,,
14,1393,1,3,-2,4,,
14,1401,3.5,2.8,0.7,0.49,,
14,1405,2.5,3.1,-0.6,0.36,,
14,1406,3,2.9,0.1,0.01,,
14,371,2.5,2.8,-0.3,0.09,,
14,372,3,2.7,0.3,0.09,,
14,1412,1,2.5,-1.5,2.25,,
14,132,3,2.8,0.2,0.04,,
14,1423,3,2.9,0.1,0.01,,
14,1443,4.5,2.8,1.7,2.89,,
14,1447,4,2.8,1.2,1.44,,
14,1448,1,2.9,-1.9,3.61,,
14,1449,1,2.5,-1.5,2.25,,
14,1467,1.5,2.8,-1.3,1.69,,
14,1488,0.5,2.4,-1.9,3.61,,
14,1489,4,2.2,1.8,3.24,,
14,1490,1.5,2.2,-0.7,0.49,,
14,1503,0.5,2.8,-2.3,5.29,,
14,1505,1.5,2.9,-1.4,1.96,,
14,1509,2.5,2.6,-0.1,0.01,,
14,1522,3.5,2.4,1.1,1.21,,
14,1535,2.5,2.9,-0.4,0.16,,
14,1553,1,2.1,-1.1,1.21,,
14,1568,2,2.9,-0.9,0.81,,
14,1604,0.5,2.2,-1.7,2.89,,
14,1608,5,2.9,2.1,4.41,,
14,1624,3.5,3.2,0.3,0.09,,
14,1637,3,2,1,1,,
14,1641,2.5,2.9,-0.4,0.16,,
14,1642,1.5,2.3,-0.8,0.64,,
14,1644,0.5,2.7,-2.2,4.84,,
14,1646,1,2.6,-1.6,2.56,,
14,1655,1,2.5,-1.5,2.25,,
14,1667,1,2.7,-1.7,2.89,,
14,637,3,2.7,0.3,0.09,,
14,1710,2,2.1,-0.1,0.01,,
14,1712,2.5,2.4,0.1,0.01,,
14,1720,3,2.9,0.1,0.01,,
14,1724,1,2.5,-1.5,2.25,,
14,1731,1.5,2.4,-0.9,0.81,,
14,1752,0.5,2.9,-2.4,5.76,,
14,1786,1.5,2.3,-0.8,0.64,,
14,1800,0.5,2.7,-2.2,4.84,,
14,1809,0.5,2.1,-1.6,2.56,,
14,1825,4.5,3,1.5,2.25,,
14,1860,1.5,2.4,-0.9,0.81,,
14,1870,1,2.7,-1.7,2.89,,
14,1871,3,2.5,0.5,0.25,,
14,1881,0.5,2.2,-1.7,2.89,,
14,1903,2.5,2.5,0,0,,
14,1928,3.5,2.9,0.6,0.36,,
15,342,5,4.3,0.7,0.49,,
15,289,3,4,-1,1,,
16,658,4.5,4,0.5,0.25,,
16,675,3.5,3.4,0.1,0.01,,
16,387,4,4.1,-0.1,0.01,,
16,1964,3,4,-1,1,,
16,854,4.5,3.9,0.6,0.36,,
16,893,4.5,4,0.5,0.25,,
16,521,4,3.8,0.2,0.04,,
16,276,5,3.7,1.3,1.69,,
16,968,5,4.1,0.9,0.81,,
16,1034,5,4.2,0.8,0.64,,
16,1050,4.5,3.8,0.7,0.49,,
16,468,4,3.8,0.2,0.04,,
16,1977,5,3.8,1.2,1.44,,
16,1978,5,4.8,0.2,0.04,,
16,1229,0.5,3.8,-3.3,10.89,,
16,361,0.5,3.3,-2.8,7.84,,
16,1261,4,3.5,0.5,0.25,,
16,1266,3.5,4,-0.5,0.25,,
16,483,4.5,3.7,0.8,0.64,,
16,1277,0.5,3.5,-3,9,,
16,1995,4,3.9,0.1,0.01,,
16,1298,2,4,-2,4,,
16,2015,2,4.1,-2.1,4.41,,
16,2033,5,4,1,1,,
16,1423,4.5,3.8,0.7,0.49,,
17,651,3,2.8,0.2,0.04,,
17,2063,3,2.9,0.1,0.01,,
17,506,4,3.4,0.6,0.36,,
17,2078,3,2.9,0.1,0.01,,
18,417,3,3.8,-0.8,0.64,,
18,2085,1,3.4,-2.4,5.76,,
18,25,3,3.7,-0.7,0.49,,
18,2089,3,3.3,-0.3,0.09,,
18,27,3,3.7,-0.7,0.49,,
18,45,1,3.6,-2.6,6.76,,
18,691,5,3.8,1.2,1.44,,
18,692,5,3.7,1.3,1.69,,
18,54,4,3.4,0.6,0.36,,
18,56,3,3.3,-0.3,0.09,,
18,62,3,3.4,-0.4,0.16,,
18,65,3,3.4,-0.4,0.16,,
18,2139,5,3.6,1.4,1.96,,
18,76,3,3.4,-0.4,0.16,,
18,92,3,3.9,-0.9,0.81,,
18,717,4,3.3,0.7,0.49,,
18,722,3,3.1,-0.1,0.01,,
18,723,3,3.3,-0.3,0.09,,
18,2152,3,3.4,-0.4,0.16,,
18,2160,4,3.8,0.2,0.04,,
18,2163,4,3.6,0.4,0.16,,
18,165,3,3.7,-0.7,0.49,,
18,170,4,3.6,0.4,0.16,,
18,172,4,3.8,0.2,0.04,,
18,435,3,3.8,-0.8,0.64,,
18,749,3,3.3,-0.3,0.09,,
18,2175,3,3.2,-0.2,0.04,,
18,750,1,3.5,-2.5,6.25,,
18,1955,3,3.8,-0.8,0.64,,
18,105,3,3.9,-0.9,0.81,,
18,766,4,3.8,0.2,0.04,,
18,182,4,3.8,0.2,0.04,,
18,185,4,3.8,0.2,0.04,,
18,773,4,3.7,0.3,0.09,,
18,188,5,3.9,1.1,1.21,,
18,774,5,3.8,1.2,1.44,,
18,782,4,4,0,0,,
18,788,4,3.9,0.1,0.01,,
18,197,5,3.7,1.3,1.69,,
18,798,3,3.9,-0.9,0.81,,
18,2195,3,3.7,-0.7,0.49,,
18,205,2,3.5,-1.5,2.25,,
18,2198,4,3.6,0.4,0.16,,
18,2199,3,3.6,-0.6,0.36,,
18,1961,5,3.6,1.4,1.96,,
18,443,3,3.4,-0.4,0.16,,
18,2204,1,3.1,-2.1,4.41,,
19,27,2,3.3,-1.3,1.69,,
19,321,1,3.5,-2.5,6.25,,
19,60,1,3.5,-2.5,6.25,,
19,146,4,3.4,0.6,0.36,,
19,91,4,3.4,0.6,0.36,,
19,92,0.5,3.4,-2.9,8.41,,
19,432,5,3.5,1.5,2.25,,
19,157,2,3.5,-1.5,2.25,,
19,329,1,3.5,-2.5,6.25,,
19,513,5,3.3,1.7,2.89,,
19,2210,3,3.6,-0.6,0.36,,
19,1055,2,3.5,-1.5,2.25,,
19,2215,4,3.5,0.5,0.25,,
19,2218,4,3.4,0.6,0.36,,
20,2234,2,3.5,-1.5,2.25,,
20,424,3,3.3,-0.3,0.09,,
20,2123,3,3.4,-0.4,0.16,,
20,153,3,3.8,-0.8,0.64,,
20,156,2,3.5,-1.5,2.25,,
20,714,3,3.2,-0.2,0.04,,
20,160,4,3.8,0.2,0.04,,
20,2240,3,3.5,-0.5,0.25,,
20,2243,3,3.3,-0.3,0.09,,
20,792,4,3.7,0.3,0.09,,
20,2246,4,3.6,0.4,0.16,,
20,2195,4,3.7,0.3,0.09,,
20,210,4,3.6,0.4,0.16,,
20,444,3,3.3,-0.3,0.09,,
21,672,4.5,3.1,1.4,1.96,,
21,36,2,2.7,-0.7,0.49,,
21,91,4.5,3.4,1.1,1.21,,
21,179,4.5,3.8,0.7,0.49,,
21,191,4,3.7,0.3,0.09,,
21,395,2,2.9,-0.9,0.81,,
21,876,2.5,3,-0.5,0.25,,
21,337,3.5,3,0.5,0.25,,
21,119,4,3.6,0.4,0.16,,
21,346,1.5,3,-1.5,2.25,,
21,1048,4,3.5,0.5,0.25,,
21,1092,4,3.4,0.6,0.36,,
21,411,4.5,2.8,1.7,2.89,,
21,1225,2.5,3.5,-1,1,,
21,484,4.5,3.2,1.3,1.69,,
21,1339,4,3.7,0.3,0.09,,
21,492,4.5,3.3,1.2,1.44,,
21,1423,3,3.5,-0.5,0.25,,
21,1432,4,3.4,0.6,0.36,,
21,1456,4,3,1,1,,
21,496,2.5,3.4,-0.9,0.81,,
22,653,3.5,3.5,0,0,,
22,34,3.5,3.2,0.3,0.09,,
22,2276,4,3.7,0.3,0.09,,
22,688,4.5,3.8,0.7,0.49,,
22,689,4,3.3,0.7,0.49,,
22,48,2.5,3.4,-0.9,0.81,,
22,99,5,3.9,1.1,1.21,,
22,69,3.5,3.8,-0.3,0.09,,
22,76,4.5,3.6,0.9,0.81,,
22,86,3.5,3.4,0.1,0.01,,
22,90,2.5,3.6,-1.1,1.21,,
22,2281,4.5,3.9,0.6,0.36,,
22,2282,4.5,3.6,0.9,0.81,,
22,720,4.5,3.8,0.7,0.49,,
22,735,4,3.7,0.3,0.09,,
22,739,4.5,3.7,0.8,0.64,,
22,170,3,3.7,-0.7,0.49,,
22,2287,4,3.8,0.2,0.04,,
22,2288,2.5,3.7,-1.2,1.44,,
22,4,5,3.8,1.2,1.44,,
22,2289,4,3.5,0.5,0.25,,
22,779,4.5,3.9,0.6,0.36,,
22,781,5,3.7,1.3,1.69,,
22,2245,3.5,3.8,-0.3,0.09,,
22,2253,4,3.7,0.3,0.09,,
22,2297,3,3.7,-0.7,0.49,,
22,2305,4,3.9,0.1,0.01,,
22,870,4.5,3.8,0.7,0.49,,
22,398,4,3.8,0.2,0.04,,
22,891,5,3.8,1.2,1.44,,
22,516,4,3.7,0.3,0.09,,
22,2323,2.5,3.8,-1.3,1.69,,
22,927,3,3.7,-0.7,0.49,,
22,2325,3.5,3.8,-0.3,0.09,,
22,2330,2,3.5,-1.5,2.25,,
22,961,4,3.8,0.2,0.04,,
22,2334,2,3.6,-1.6,2.56,,
22,985,3,3.6,-0.6,0.36,,
22,987,5,3.7,1.3,1.69,,
22,2337,3,3.8,-0.8,0.64,,
22,344,3.5,3.8,-0.3,0.09,,
22,1035,4,3.6,0.4,0.16,,
22,1976,3.5,3.7,-0.2,0.04,,
22,19,3.5,3.7,-0.2,0.04,,
22,1086,4,3.8,0.2,0.04,,
22,1145,3,3.4,-0.4,0.16,,
22,1161,3,3.3,-0.3,0.09,,
22,1210,4,3.7,0.3,0.09,,
22,1212,3.5,3.8,-0.3,0.09,,
22,2376,4.5,3.5,1,1,,
22,1304,3.5,3.6,-0.1,0.01,,
22,1308,2.5,3.5,-1,1,,
22,369,3,3.8,-0.8,0.64,,
22,1356,4,3.5,0.5,0.25,,
22,1367,4.5,3.7,0.8,0.64,,
22,2420,2.5,3.6,-1.1,1.21,,
22,1378,3.5,3.9,-0.4,0.16,,
22,1379,4,3.7,0.3,0.09,,
22,2429,2,3.2,-1.2,1.44,,
22,2430,4,3.8,0.2,0.04,,
22,2438,3.5,3.7,-0.2,0.04,,
22,2443,3.5,3.9,-0.4,0.16,,
22,2447,3.5,3.7,-0.2,0.04,,
22,1439,3,3.3,-0.3,0.09,,
22,2050,3,3.8,-0.8,0.64,,
22,374,3.5,3.7,-0.2,0.04,,
22,495,3.5,3.8,-0.3,0.09,,
22,1471,4,3.8,0.2,0.04,,
23,2067,4,3.6,0.4,0.16,,
23,423,3,3.9,-0.9,0.81,,
23,91,3,3.6,-0.6,0.36,,
23,156,3,3.5,-0.5,0.25,,
23,102,3,3.7,-0.7,0.49,,
24,208,3,3.6,-0.6,0.36,,
25,23,4.5,3.7,0.8,0.64,,
25,57,4.5,3.7,0.8,0.64,,
25,75,1,3.6,-2.6,6.76,,
25,714,2.5,3.2,-0.7,0.49,,
25,180,4,3.6,0.4,0.16,,
25,354,4,3.3,0.7,0.49,,
25,2373,4.5,3.5,1,1,,
25,414,3,3.5,-0.5,0.25,,
25,2056,4,3.5,0.5,0.25,,
25,1476,4,3.5,0.5,0.25,,
25,1500,4,3.4,0.6,0.36,,
25,2486,4,3.6,0.4,0.16,,
25,1512,5,3.6,1.4,1.96,,
25,1519,4,3.6,0.4,0.16,,
25,1525,3,3.4,-0.4,0.16,,
25,2489,2.5,3.4,-0.9,0.81,,
25,1592,3.5,3.5,0,0,,
26,385,4,4.2,-0.2,0.04,,
27,2158,4,4.3,-0.3,0.09,,
27,752,4,4.4,-0.4,0.16,,
27,2246,5,4.4,0.6,0.36,,
27,2506,4,4.4,-0.4,0.16,,
28,2509,0.5,3.3,-2.8,7.84,,
28,840,3,1.9,1.1,1.21,,
28,950,2.5,2.8,-0.3,0.09,,
28,2515,2,3,-1,1,,
29,386,3,3.6,-0.6,0.36,,
29,2521,2,3.7,-1.7,2.89,,
29,40,4,3.9,0.1,0.01,,
29,2523,3,3.9,-0.9,0.81,,
29,143,4,4,0,0,,
29,46,4,4,0,0,,
29,2122,3,3.7,-0.7,0.49,,
29,2528,2,3.8,-1.8,3.24,,
29,69,5,3.9,1.1,1.21,,
29,78,5,4.1,0.9,0.81,,
29,2535,2,3.7,-1.7,2.89,,
29,426,4,3.9,0.1,0.01,,
29,81,3,3.6,-0.6,0.36,,
29,709,5,3.8,1.2,1.44,,
29,86,4,3.5,0.5,0.25,,
29,453,5,3.9,1.1,1.21,,
29,94,2,4,-2,4,,
29,506,4,3.7,0.3,0.09,,
29,2541,4,3.7,0.3,0.09,,
29,170,4,3.9,0.1,0.01,,
29,2287,2,3.9,-1.9,3.61,,
29,751,1,3.5,-2.5,6.25,,
29,527,4,3.9,0.1,0.01,,
29,2177,4,3.7,0.3,0.09,,
29,764,4,3.8,0.2,0.04,,
29,179,4,3.9,0.1,0.01,,
29,187,5,3.8,1.2,1.44,,
29,439,5,4,1,1,,
29,329,4,4,0,0,,
29,195,4,3.9,0.1,0.01,,
29,2291,5,4,1,1,,
29,202,4,3.9,0.1,0.01,,
29,2195,4,3.8,0.2,0.04,,
29,2200,4,3.8,0.2,0.04,,
29,212,3,3.5,-0.5,0.25,,
29,2559,4,3.9,0.1,0.01,,
29,822,3,3.4,-0.4,0.16,,
29,110,4,3.6,0.4,0.16,,
29,2567,4,3.8,0.2,0.04,,
29,332,5,3.8,1.2,1.44,,
29,532,3,3.6,-0.6,0.36,,
29,459,5,4,1,1,,
29,584,3,3.9,-0.9,0.81,,
29,2574,4,3.7,0.3,0.09,,
29,220,4,3.6,0.4,0.16,,
29,395,4,3.6,0.4,0.16,,
29,112,1,3.6,-2.6,6.76,,
29,12,4,3.9,0.1,0.01,,
29,228,4,3.9,0.1,0.01,,
29,13,2,3.7,-1.7,2.89,,
29,253,3,3.8,-0.8,0.64,,
29,2589,4,3.7,0.3,0.09,,
29,2603,3,3.4,-0.4,0.16,,
29,268,5,4,1,1,,
29,900,4,3.9,0.1,0.01,,
29,2611,3,3.6,-0.6,0.36,,
29,273,4,3.6,0.4,0.16,,
29,2621,3,3.9,-0.9,0.81,,
29,2640,4,3.6,0.4,0.16,,
29,402,3,4,-1,1,,
29,2327,4,3.7,0.3,0.09,,
29,2649,3,3.6,-0.6,0.36,,
29,2329,5,4,1,1,,
29,2650,4,3.8,0.2,0.04,,
29,958,4,3.6,0.4,0.16,,
29,643,4,3.7,0.3,0.09,,
29,2669,3,3.5,-0.5,0.25,,
29,2696,4,3.7,0.3,0.09,,
29,2701,4,3.9,0.1,0.01,,
29,1008,4,3.8,0.2,0.04,,
29,2707,4,3.7,0.3,0.09,,
29,2715,2,3.9,-1.9,3.61,,
29,1031,4,3.6,0.4,0.16,,
29,1039,2,3.9,-1.9,3.61,,
29,1051,4,3.9,0.1,0.01,,
29,1068,4,3.6,0.4,0.16,,
29,2758,3,3.7,-0.7,0.49,,
29,348,4,4,0,0,,
29,1119,5,4.1,0.9,0.81,,
29,2765,2,3.9,-1.9,3.61,,
29,2770,3,3.4,-0.4,0.16,,
29,2779,2,3.9,-1.9,3.61,,
29,2784,3,3.7,-0.7,0.49,,
29,1153,5,3.7,1.3,1.69,,
29,2787,4,4,0,0,,
29,2788,3,3.7,-0.7,0.49,,
29,2790,3,3.4,-0.4,0.16,,
29,1185,4,3.6,0.4,0.16,,
29,1212,4,4,0,0,,
29,2844,3,3.8,-0.8,0.64,,
29,1227,4,3.8,0.2,0.04,,
29,481,5,3.9,1.1,1.21,,
29,1235,4,3.9,0.1,0.01,,
29,2886,3,3.7,-0.7,0.49,,
29,2905,5,4.1,0.9,0.81,,
29,1299,4,4,0,0,,
29,2920,4,4.1,-0.1,0.01,,
29,2935,3,4,-1,1,,
29,2936,3,3.8,-0.8,0.64,,
29,2940,3.5,3.9,-0.4,0.16,,
30,328,4.5,4.4,0.1,0.01,,
30,343,4.5,4.3,0.2,0.04,,
30,348,4,4.3,-0.3,0.09,,
30,1458,4,4.3,-0.3,0.09,,
30,1620,4,4,0,0,,
30,1630,3.5,4.2,-0.7,0.49,,
31,321,5,3.4,1.6,2.56,,
31,423,3,3.7,-0.7,0.49,,
32,669,1,3.1,-2.1,4.41,,
32,711,4,3.2,0.8,0.64,,
32,883,3,3.3,-0.3,0.09,,
32,888,4,2.9,1.1,1.21,,
32,2959,2,2.8,-0.8,0.64,,
32,2655,4,2.8,1.2,1.44,,
32,2963,1,3.2,-2.2,4.84,,
32,348,3,3.6,-0.6,0.36,,
32,2783,4,3.2,0.8,0.64,,
32,2977,4,3.5,0.5,0.25,,
32,2979,3,3.6,-0.6,0.36,,
32,358,3,3.2,-0.2,0.04,,
32,1220,3,3.2,-0.2,0.04,,
33,79,4,4.2,-0.2,0.04,,
33,505,4,4.2,-0.2,0.04,,
33,156,4,3.8,0.2,0.04,,
33,2176,4,4.1,-0.1,0.01,,
33,181,4,4.1,-0.1,0.01,,
33,185,5,4.1,0.9,0.81,,
33,2186,4,4,0,0,,
33,2195,4,4,0,0,,
33,825,4,3.5,0.5,0.25,,
33,113,4,4.1,-0.1,0.01,,
33,2988,4,3.9,0.1,0.01,,
33,2993,4,4,0,0,,
33,2997,4,4,0,0,,
33,1229,3,4,-1,1,,
34,684,1.5,2.8,-1.3,1.69,,
34,70,4,1.5,2.5,6.25,,
34,268,3.5,1.8,1.7,2.89,,
35,655,3,3.9,-0.9,0.81,,
35,25,3,3.6,-0.6,0.36,,
35,2089,4,3.4,0.6,0.36,,
35,690,4,3.5,0.5,0.25,,
35,691,5,3.9,1.1,1.21,,
35,58,4,3.9,0.1,0.01,,
35,148,3,3.4,-0.4,0.16,,
35,150,3,3.7,-0.7,0.49,,
35,703,4,3.7,0.3,0.09,,
35,86,2,3.5,-1.5,2.25,,
35,88,3,3.8,-0.8,0.64,,
36,417,4,3.8,0.2,0.04,,
36,59,5,4,1,1,,
36,101,5,4.1,0.9,0.81,,
36,327,5,3.9,1.1,1.21,,
36,2208,5,4,1,1,,
36,245,4,3.7,0.3,0.09,,
36,409,3,4.3,-1.3,1.69,,
36,1106,3,4,-1,1,,
36,473,5,4,1,1,,
37,691,4.5,4.3,0.2,0.04,,
37,88,4,4.2,-0.2,0.04,,
37,177,4,4.3,-0.3,0.09,,
37,184,4,4.4,-0.4,0.16,,
37,880,3,4,-1,1,,
37,463,4.5,4.3,0.2,0.04,,
37,2644,4,4.1,-0.1,0.01,,
37,121,4,4.4,-0.4,0.16,,
37,122,4,4.3,-0.3,0.09,,
37,480,4,4.3,-0.3,0.09,,
37,126,4,4.2,-0.2,0.04,,
37,1364,4.5,4.2,0.3,0.09,,
37,2421,4.5,4.3,0.2,0.04,,
37,3031,4.5,4.3,0.2,0.04,,
37,3034,4.5,4.1,0.4,0.16,,
37,1480,4.5,4.3,0.2,0.04,,
37,3040,5,4.4,0.6,0.36,,
37,577,4.5,3.5,1,1,,
38,23,4,3.8,0.2,0.04,,
38,2065,3,3.8,-0.8,0.64,,
38,27,5,3.7,1.3,1.69,,
38,2100,4,3.8,0.2,0.04,,
38,321,4,3.5,0.5,0.25,,
38,2121,3,3.9,-0.9,0.81,,
38,101,3,3.8,-0.8,0.64,,
38,714,4,3.8,0.2,0.04,,
39,24,4.5,4.5,0,0,,
39,559,5,4.5,0.5,0.25,,
39,1508,4.5,4.5,0,0,,
39,1865,4.5,4.4,0.1,0.01,,
40,680,3,3.8,-0.8,0.64,,
40,3062,4,3.8,0.2,0.04,,
40,57,3.5,3.9,-0.4,0.16,,
40,69,4,3.9,0.1,0.01,,
40,209,4,3.8,0.2,0.04,,
40,3067,4,3.8,0.2,0.04,,
40,837,4,3.8,0.2,0.04,,
40,222,4,3.8,0.2,0.04,,
